Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_026413225.1	73107	2022-11-27	135	40962436	8651169	1198250872	Otis tarda	Sarcopterygii	Aves	Neognathae			Otidiformes	Oxford Nanopore
GCA_026413425.1	279954	2022-11-27	144980	14820	3598	1108976956	Tringa solitaria	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_026413525.1	234075	2022-11-27	1206186	1213	291	932194691	Poicephalus cryptoxanthus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_026413545.1	2840665	2022-11-27	88244	32674	5024	1016988678	Cichladusa arquata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_026413565.1	1177618	2022-11-27	227	29098202	6338495	1144751285	Aythya baeri	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	Oxford Nanopore
GCA_026546585.1	248153	2022-11-30	103678	26705	4172	1015220955	Muscicapa adusta	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_026546715.1	1118562	2022-11-30	61768	45528	9399	1111238218	Gallinago undulata	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_026546895.1	228321	2022-11-30	102146	28080	4237	1011113269	Pogonocichla stellata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_026770005.1	335207	2022-12-09	69236	35405	9518	1154361849	Butastur indicus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026770055.1	2767950	2022-12-09	144362	14347	3562	1045579916	Myrmophylax atrothorax	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_026770115.1	387811	2022-12-09	294450	6997	1594	1121838843	Aviceda subcristata	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026770195.1	387821	2022-12-09	92503	31186	6363	1169609556	Circus approximans	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026770275.1	43518	2022-12-09	135515	18898	4043	1161522431	Milvus milvus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026770345.1	43165	2022-12-09	114547	22419	4877	1054969679	Tyrannus tyrannus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_026770365.1	321134	2022-12-09	531948	2321	815	947231334	Harpyhaliaetus coronatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026770385.1	321087	2022-12-09	365970	5397	1431	1176908450	Circaetus cinerascens	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026873725.1	223777	2022-12-13	77371	36211	8121	1177782565	Busarellus nigricollis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026930665.1	223445	2022-12-16	72308	32716	8869	1159426549	Buteo albigula	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026930705.1	387814	2022-12-16	291161	6321	1835	1145895988	Buteo nitidus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026930785.1	321108	2022-12-16	284046	834	549	232087925	Harpyopsis novaeguineae	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026930925.1	2763549	2022-12-16	396075	3471	1253	1022612989	Chelictinia riocourii	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026937345.1	56263	2022-12-16	75256	35684	8615	1178214191	Buteo jamaicensis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026937365.1	555235	2022-12-16	214567	9314	2367	1131534055	Circus cinereus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_026937515.1	321072	2022-12-16	119663	23028	4697	1181890486	Polyboroides typus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027122295.1	399590	2022-12-20	76999	40834	9327	1172426727	Falco rufigularis	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027122915.1	56349	2022-12-20	94778	31407	6087	1162766727	Falco femoralis	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027122955.1	495962	2022-12-20	69048	40973	10829	1160676580	Falco deiroleucus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027123655.1	1765322	2022-12-20	84765	32569	5385	1018418842	Muscicapa comitata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027123695.1	2840664	2022-12-20	252160	7101	1647	982099265	Chamaetylas choloensis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027474245.1	9240	2022-12-28	389	13936613	2609794	1357302657	Spheniscus humboldti	Sarcopterygii	Aves	Neognathae			Sphenisciformes	PacBio HiFi
GCA_027475465.1	252785	2022-12-28	78899	33725	8201	1180011453	Hieraaetus morphnoides	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027475485.1	387794	2022-12-28	352752	38991	4379	1257545387	Accipiter fasciatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027475505.1	518698	2022-12-28	137876	19326	3831	1161162945	Melierax poliopterus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027479025.1	387800	2022-12-28	455276	10532	1806	1236648722	Accipiter melanoleucus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027479145.1	518695	2022-12-28	194691	23165	5668	1190578093	Accipiter cirrocephalus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027479285.1	387801	2022-12-28	332492	20264	3107	1214528375	Accipiter novaehollandiae	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497695.1	993364	2022-12-30	129358	26337	6799	1178841514	Accipiter castanilius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497715.1	211598	2022-12-30	154355	25123	4755	1183078562	Accipiter nisus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497755.1	8961	2022-12-30	801151	962	576	737863049	Aquila audax	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497775.1	387799	2022-12-30	637	17712854	2011408	1397974797	Accipiter melanochlamys	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497815.1	321113	2022-12-30	366097	10855	1963	1198940648	Aquila africana	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497835.1	387793	2022-12-30	280744	12326	2834	1191200874	Accipiter erythropus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027497855.1	56330	2022-12-30	705799	6662	596	1283444625	Accipiter striatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027559655.1	56255	2023-01-03	83754	35863	8554	1189941896	Accipiter superciliosus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027559835.1	342359	2023-01-03	356937	13253	1681	987608856	Ispidina lecontei	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560015.1	342361	2023-01-03	231147	27296	3649	1104959463	Chloroceryle amazona	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560035.1	860587	2023-01-03	262065	16766	2527	932502372	Ceyx erithaca	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560095.1	342360	2023-01-03	252385	18046	2877	1090505298	Chloroceryle inda	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560215.1	1003843	2023-01-03	155975	40441	7229	1139540511	Halcyon smyrnensis	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560235.1	325332	2023-01-03	482071	25744	1393	1219103801	Halcyon leucocephala	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560335.1	325331	2023-01-03	212354	28457	4061	1142617575	Halcyon badia	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027560355.1	2231448	2023-01-03	274359	19285	2862	1166168558	Halcyon chelicuti	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027563805.1	175830	2023-01-03	84409	33332	7454	1082518954	Buceros bicornis	Sarcopterygii	Aves	Neognathae			Bucerotiformes	missing
GCA_027564015.1	107377	2023-01-03	396063	4984	1178	1138613555	Gallinago gallinago	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_027564035.1	279947	2023-01-03	355512	6400	1166	1122457182	Gallinago delicata	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_027564115.1	390721	2023-01-03	150764	24237	4503	933466269	Ceyx argentatus	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027564165.1	586766	2023-01-03	109433	25491	4970	1120718206	Gallinago nigripennis	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_027564205.1	8953	2023-01-03	79653	38155	7581	1164528705	Falco columbarius	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027564225.1	433633	2023-01-03	157443	26058	3384	1151896873	Gallinago stenura	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_027564255.1	1977158	2023-01-03	398638	12715	1305	1006073328	Corythornis leucogaster	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_027564435.1	495972	2023-01-03	203725	10384	2518	1148580597	Falco berigora	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027564455.1	495971	2023-01-03	82108	36529	8213	1174133218	Falco novaeseelandiae	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_027564495.1	2802618	2023-01-03	140356	14655	3830	1104180611	Gallinago solitaria	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_027564555.1	156757	2023-01-03	442421	3577	1204	1124349123	Buteo swainsoni	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564575.1	2927792	2023-01-03	628723	1341	656	748308973	Spilornis abbotti	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564655.1	321080	2023-01-03	80192	34169	7959	1185051940	Leptodon cayanensis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564675.1	252795	2023-01-03	256213	6663	2104	1136493213	Nisaetus cirrhatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564695.1	371914	2023-01-03	93166	30438	7004	1185959811	Ictinia mississippiensis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564715.1	2869446	2023-01-03	75049	33664	9038	1168234435	Buteogallus solitarius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027564735.1	156764	2023-01-03	106525	24149	5856	1179340559	Rostrhamus sociabilis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027574665.1	54386	2023-01-09	448	10485863	1735776	1330929107	Rhynochetos jubatus	Sarcopterygii	Aves	Neognathae			Eurypygiformes	PacBio HiFi
GCA_027574825.1	36241	2023-01-06	112176	19438	5315	1178507507	Ciconia nigra	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_027575065.1	8971	2023-01-06	70741	37067	9195	1176772332	Haliastur indus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027575085.1	321128	2023-01-06	95974	28807	5767	1167478658	Geranospiza caerulescens	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027575105.1	321117	2023-01-06	535108	2553	820	996384185	Haliastur sphenurus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027575145.1	8967	2023-01-06	417199	2173	936	741248646	Gyps rueppelli	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027575165.1	224668	2023-01-06	113039	26675	4931	1174244547	Buteogallus aequinoctialis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027575645.1	228317	2023-01-06	216363	14578	3159	1030678536	Cossypha caffra	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576135.1	228318	2023-01-06	215605	22499	2709	1035762102	Cossypha dichroa	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576195.1	869905	2023-01-06	295238	19185	2531	1053683119	Cossypha heuglini	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576295.1	228319	2023-01-06	158837	25828	3678	1033667422	Cossypha polioptera	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576695.1	228314	2023-01-06	320807	45633	4458	1107583162	Cossypha archeri	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576755.1	2364092	2023-01-06	781424	2557	435	982125901	Chamaetylas poliocephala	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027576815.1	228316	2023-01-06	516404	9238	720	1132810664	Cossypha niveicapilla	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_027579975.1	39789	2023-01-06	155045	13626	3673	1176808116	Ciconia abdimii	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_027579995.1	52776	2023-01-06	105754	21491	5906	1182279974	Ciconia episcopus	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_027580015.1	115230	2023-01-06	202716	10513	2536	1141777042	Buteo oreophilus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027580075.1	2869447	2023-01-06	81499	35849	7713	1177251728	Geranoaetus polyosoma	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027580095.1	2709557	2023-01-06	69036	35212	9508	1165133196	Circus hudsonius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027580135.1	2906790	2023-01-06	143991	20632	3764	1185133603	Nisaetus floris	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_027886175.1	48150	2023-01-17	517	28093532	4147649	1247501225	Phylloscopus collybita	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_027925045.1	2861861	2022-12-22	440	20705417	2212175	1179491729	Hypotaenidia okinawae	Sarcopterygii	Aves	Neognathae			Gruiformes	Oxford Nanopore
GCA_028020825.1	8905	2023-01-31	1241	11637970	1214671	1268974171	Podargus strigoides	Sarcopterygii	Aves	Neognathae			Caprimulgiformes	PacBio HiFi
GCA_028022735.1	33610	2023-01-31	491	18064636	2371643	1363299411	Gypaetus barbatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCA_028536675.1	142466	2023-02-07	1665	11534525	403960	1348473225	Aphelocoma californica	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_028554615.1	1567149	2023-02-09	53647	60848	9675	1103595722	Rallus crepitans	Sarcopterygii	Aves	Neognathae			Gruiformes	missing
GCA_028564985.1	84988	2023-02-09	92713	28156	5041	1011970161	Crax fasciolata	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_028565035.1	56783	2023-02-09	106077	37784	5669	1086130688	Garrulus glandarius	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_028565055.1	113189	2023-02-09	129852	21017	4009	1013641595	Phoeniculus purpureus	Sarcopterygii	Aves	Neognathae			Bucerotiformes	missing
GCA_028565255.1	488309	2023-02-09	138959	17488	3575	1112726073	Megaceryle alcyon	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_028565315.1	100826	2023-02-09	64965	38021	8541	1071878775	Scolopax rusticola	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028565335.1	161678	2023-02-09	118671	23410	4476	1149617488	Limnodromus scolopaceus	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028565915.1	57426	2023-02-09	105567	35900	4534	1106192111	Momotus momota	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_028566535.1	56299	2023-02-09	321452	4911	1231	950724004	Scolopax minor	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028566575.1	279933	2023-02-09	263490	7301	1756	1085859955	Bartramia longicauda	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028566615.2	240202	2023-05-25	509233	3126	970	1103760153	Calidris melanotos	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028567075.1	58210	2023-02-09	107968	26922	5208	1168987486	Toxostoma rufum	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_028567095.1	2219150	2023-02-09	70958	34058	9187	1165618973	Accipiter rufitorques	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_028571045.1	1032525	2023-02-09	67405	43044	8591	1092499185	Scolopax bukidnonensis	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028571105.1	9071	2023-02-09	174913	16316	2721	1062105664	Tragopan temminckii	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_028571125.1	35669	2023-02-09	101286	27933	6133	1154206100	Larus argentatus	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_028583065.1	100858	2023-02-10	149162	32391	5353	1177250686	Threskiornis aethiopicus	Sarcopterygii	Aves	Neognathae			Pelecaniformes	missing
GCA_028858755.1	9226	2023-02-24	353	38811057	7771832	1223372069	Ara ararauna	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio HiFi
GCA_029042245.1	189534	2023-03-15	196	32460729	7683303	1135187360	Aythya marila	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	Oxford Nanopore
GCA_029286575.1	371930	2023-03-20	134552	13348	3638	1011087902	Pitangus sulphuratus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_029620185.1	371864	2023-04-07	33295	106788	21045	1115932552	Melanitta fusca	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_029814485.1	1458044	2023-04-18	317028	4740	1554	1055553021	Erythrotriorchis buergersi	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_029814565.1	309866	2023-04-18	95759	24432	6250	1097415749	Pionites melanocephalus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_029814625.1	57074	2023-04-18	92411	25676	5934	1085716777	Psittacula derbiana	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_029890015.1	345747	2023-04-27	396075	3471	1253	1022612988	Leucopternis lacernulatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_030060385.1	1471808	2023-05-22	4782	3195478	392075	1083165774	Muscicapa striata striata	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCA_030068125.2	867394	2024-08-30	1573229	286	241	515355093	Conuropsis carolinensis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030264335.1	345190	2023-06-13	398829	3370	1064	931665773	Enicognathus leptorhynchus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030265165.1	311888	2023-06-13	593486	1642	689	817164530	Pyrrhura pfrimeri	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030265185.1	311886	2023-06-13	94656	22559	5952	1090641526	Pyrrhura eisenmanni	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030265285.1	274074	2023-06-13	92374	33046	5762	1087351293	Cacatua sanguinea	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030265375.1	1344800	2023-06-13	1241625	531	328	647149413	Cacatua tenuirostris	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030322885.1	311889	2023-06-22	639668	1128	605	664807886	Pyrrhura emma	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030323915.1	458118	2023-06-22	93798	23438	6127	1087632198	Brotogeris chrysoptera	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030408155.1	140446	2023-07-05	1050	11027439	886118	1143936723	Lophura swinhoii	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_030418925.1	2338437	2023-07-11	697472	884	559	601379954	Pyrrhura viridicata	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030449065.1	52124	2023-07-13	17987	165044	42782	1182171558	Oceanodroma leucorhoa	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_030556125.1	2338447	2023-07-31	472388	5423	1037	1085868315	Pyrrhura berlepschi	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_030584885.1	8928	2023-07-31	20973	180212	40405	1236370069	Ciconia ciconia	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_030625065.1	40179	2023-08-08	228	23345045	3011238	1135014974	Alectoris magna	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_030674165.1	30457	2023-08-07	32864	118264	25131	1229944802	Pygoscelis papua	Sarcopterygii	Aves	Neognathae			Sphenisciformes	missing
GCA_030710405.1	2231572	2023-08-11	29005	125642	29519	1126814153	Todiramphus albicilla	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_030770645.1	161676	2023-08-17	37954	106225	19829	1170937545	Numenius phaeopus	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_030819815.1	201991	2023-08-18	980	13287088	1274693	1432181851	Strix occidentalis	Sarcopterygii	Aves	Neognathae			Strigiformes	PacBio HiFi
GCA_031001785.1	232620	2023-08-30	528843	2151	841	892309532	Psittacula himalayana	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031468815.1	37578	2023-09-15	669	10178591	1441996	1294754726	Morus bassanus	Sarcopterygii	Aves	Neognathae			Suliformes	PacBio HiFi
GCA_031762335.1	232655	2023-09-20	418704	794	540	330247649	Psittacula eupatria	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031762375.1	1549155	2023-09-20	142170	18077	3450	1085421690	Poicephalus rueppellii	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031762455.1	2797240	2023-09-20	606208	1681	719	850497133	Myiopsitta luchsi	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031762475.1	141271	2023-09-20	97619	27566	5465	1080853262	Cacatua sulphurea	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031762855.1	1265750	2023-09-20	591596	1030	587	573193294	Forpus conspicillatus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031762955.1	232633	2023-09-20	206970	8124	2297	1049727626	Psittacula longicauda	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763565.1	244075	2023-09-20	401073	4028	1114	1033330349	Amazona festiva	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763585.1	2338445	2023-09-20	502860	2062	831	828822821	Pyrrhura subandina	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763605.1	244082	2023-09-20	605461	1201	630	663027192	Amazona rhodocorytha	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763625.1	152276	2023-09-20	109887	18896	4994	1086902874	Amazona oratrix	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763645.1	458108	2023-09-20	1427133	339	241	503060104	Pionus seniloides	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763745.2	13214	2024-08-05	2073068	296	239	693957693	Pionus menstruus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763765.1	12946	2023-09-20	488307	755	531	368626962	Psittacara erythrogenys	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031763935.1	241578	2023-09-20	117971	18544	4592	1096240703	Amazona finschi	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031764275.1	2495904	2023-09-20	2174159	388	244	845267365	Poicephalus flavifrons	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_031877785.1	111821	2023-09-25	390	13783470	2302473	1217576959	Strix aluco	Sarcopterygii	Aves	Neognathae			Strigiformes	PacBio HiFi
GCA_031885435.1	161624	2023-09-25	359	19816254	4248821	1268127531	Passerculus sandwichensis	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_032159205.1	1304818	2023-09-28	136886	20862	3314	1077383648	Eurystomus glaucurus suahelicus	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_032165215.1	75835	2023-09-28	65975	42441	9343	1082724076	Anas bernieri	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032165235.1	75873	2023-09-28	55859	49633	11175	1077706147	Lophonetta specularioides	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032165255.1	75879	2023-09-28	48590	58149	12541	1074672653	Speculanas specularis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032165275.1	75842	2023-09-28	127233	15408	4077	1063902100	Spatula discors	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032173965.1	50250	2023-09-29	533	18480409	3360192	1032218100	Sitta carolinensis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032191515.2	33595	2023-09-29	768	17162444	1123872	1315374053	Phaenicophaeus curvirostris	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_032191525.1	75856	2023-09-29	345339	7387	1107	1109691731	Spatula querquedula	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032206185.1	135627	2023-09-29	1147	7605730	768334	1302215470	Columba guinea	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCA_032270845.1	371860	2023-10-02	301764	6047	1427	1049999469	Branta hutchinsii	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032270905.1	8833	2023-10-02	387367	5475	1473	1263337034	Aix sponsa	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032273925.1	30466	2023-10-02	180427	9844	2416	948247953	Rhynchotus rufescens	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_032274085.1	56337	2023-10-02	274939	7326	1802	1143160259	Milvago chimachima	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_032274285.1	56339	2023-10-02	779598	1021	577	749737705	Polihierax semitorquatus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_032274325.1	1620256	2023-10-02	696603	1538	688	914521266	Circus macrosceles	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_032274405.1	2571053	2023-10-02	616357	2452	849	1122651361	Accipiter meyerianus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_032274425.1	495914	2023-10-02	402163	4265	1227	1113663395	Falco moluccensis	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_032274585.1	372372	2023-10-02	516733	1240	632	578605867	Tyrannus vociferans	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032274605.1	141835	2023-10-02	429980	828	551	352253218	Cacatua ophthalmica	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032274645.1	1549141	2023-10-02	381502	3845	1191	999419389	Enicognathus ferrugineus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032274665.1	232642	2023-10-02	279312	7271	1557	1058398437	Psittacula columboides	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032274685.1	372375	2023-10-02	261183	6057	1667	972723561	Tyrannus cubensis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032274705.1	678588	2023-10-02	298120	5791	1468	1030132446	Trichoglossus johnstoniae	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032274745.1	37600	2023-10-02	76856	35253	7050	1018659554	Carduelis carduelis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032274845.1	371926	2023-10-02	767450	700	513	522700390	Tyrannus crassirostris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032275265.1	75847	2023-10-02	77406	28347	6888	1066159867	Anas georgica	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
