Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_916701015.1	214493	2021-10-09	83383	31449	5396	812144231	Sebastes iracundus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701335.1	1344804	2021-11-13	55184	44916	8380	786053924	Sebastes itinus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701295.1	72081	2021-11-13	54727	51098	9681	781624186	Sebastes jordani	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701105.1	160817	2021-10-07	40969	70641	13193	779887760	Sebastes joyneri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701135.1	394692	2021-10-07	55772	47551	8735	782102554	Sebastes kiyomatsui	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701025.1	290523	2021-10-09	72195	34321	6074	781724430	Sebastes koreanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701195.1	72083	2021-11-13	44507	50521	10670	779279943	Sebastes levis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701265.1	72084	2021-11-13	55534	55147	9307	794390666	Sebastes maliger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701035.1	201704	2021-11-13	66692	39222	7480	808605388	Sebastes matsubarae	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701325.1	72085	2021-11-13	73921	29157	5816	782299509	Sebastes melanops	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701165.1	72086	2021-11-13	50816	51225	9917	790605515	Sebastes melanostomus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701205.1	394696	2021-11-13	57810	45706	8507	793410881	Sebastes mentella	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701275.1	72087	2021-09-30	837	8557142	677520	850609298	Sebastes miniatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701305.1	214483	2021-11-13	54923	45872	8587	775154766	Sebastes minor	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701315.1	394697	2021-10-07	45969	83069	12673	792196323	Sebastes moseri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701245.1	72088	2021-10-07	50810	77435	12330	797730561	Sebastes mystinus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701055.1	394698	2021-11-13	57326	47149	8278	787790099	Sebastes nebulosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_000475235.3	72089	2016-12-20	97082	12015	3004	658975568	Sebastes nigrocinctus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701345.1	290526	2021-11-13	44517	60486	10652	774743523	Sebastes nivosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900302655.1	394699	2018-03-21	117709	9467	2816	716578497	Sebastes norvegicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701225.1	1617787	2021-11-13	52279	64957	10055	794822572	Sebastes nudus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701095.1	201705	2021-11-13	37397	62132	12836	775347186	Sebastes oblongus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701125.1	72091	2021-11-13	46022	62781	11818	797440201	Sebastes oculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701075.1	201706	2021-10-07	51138	67310	10398	790435441	Sebastes pachycephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_036937225.1	72093	2024-03-01	378	14264469	3709315	806849850	Sebastes paucispinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_916701065.2	72094	2022-09-20	606	10082049	1116617	825832824	Sebastes pinniger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701505.1	394702	2021-10-09	80237	37656	5423	798552552	Sebastes polyspinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701495.1	394703	2021-10-07	73368	29393	5858	776000062	Sebastes proriger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701435.1	72095	2021-11-13	39468	87095	15081	787900563	Sebastes rastrelliger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701525.1	394704	2021-11-13	43060	84139	13665	804491453	Sebastes reedi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701555.1	72096	2021-11-13	1406	2984042	242332	959322719	Sebastes rosaceus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701545.1	72097	2021-11-13	69938	33796	6716	778887854	Sebastes rosenblatti	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701515.1	72098	2021-10-09	79616	24295	5364	777740336	Sebastes ruberrimus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701605.1	72099	2021-11-13	37538	85282	15774	786564218	Sebastes rubrivinctus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701375.1	72101	2021-11-13	50222	57724	10729	790808606	Sebastes saxicola	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_014673565.1	214486	2020-09-21	2110	5473395	290346	844724624	Sebastes schlegelii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701475.1	173978	2021-10-06	45552	60150	11948	774418966	Sebastes scythropus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701385.1	320568	2021-11-13	50168	67673	11516	793175630	Sebastes semicinctus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701455.1	201707	2021-11-13	47400	54830	10657	782924974	Sebastes serriceps	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701425.1	201708	2021-10-09	101211	19216	3893	780110963	Sebastes steindachneri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701585.1	201709	2021-10-09	76479	34860	5808	784074600	Sebastes taczanowskii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701625.1	105747	2021-11-13	48675	51203	10172	772599310	Sebastes thompsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701465.1	214487	2021-11-13	65167	37664	6816	785887520	Sebastes trivittatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_015220745.1	72105	2020-11-03	353	11445908	2907853	799510128	Sebastes umbrosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_916701445.1	394707	2021-11-13	71771	48464	6598	817440788	Sebastes variabilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701405.1	72106	2021-10-09	91991	23909	4737	788348148	Sebastes variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701615.1	201710	2021-11-13	64547	10148	5233	522957397	Sebastes vulpes	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701595.1	72107	2021-11-13	64424	47037	8068	806712949	Sebastes wilsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701415.1	72108	2021-10-09	76223	32412	5957	800928208	Sebastes zacentrus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701635.1	214489	2021-10-09	109459	15546	3369	762742438	Sebastes zonatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701655.1	72109	2021-10-09	70866	41071	7504	786495314	Sebastiscus albofasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701665.1	1472224	2021-11-13	54958	42036	8776	771946602	Sebastiscus tertius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701645.2	72110	2022-09-15	3395	2047198	180133	889772046	Sebastolobus alascanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916701675.1	8110	2021-10-09	102022	29583	4233	850585457	Sebastolobus altivelis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900303245.1	179366	2018-03-19	85660	11209	2869	526898335	Selene dorsalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_034552555.1	642563	2023-12-26	116370	29830	3727	1074730000	Semaprochilodus insignis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCF_022749685.1	241346	2022-03-29	186	31948211	11372374	794105619	Semicossyphus pulcher	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio HiFi
GCA_031834385.1	67558	2023-09-21	238	30568897	6569117	1099257308	Semotilus atromaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_021018895.1	2871759	2021-12-02	181	17994190	4702419	647019723	Seriola aureovittata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCF_002260705.1	41447	2017-08-03	44398	183038	40726	672124334	Seriola dumerili	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio RSII
GCF_002814215.2	1841481	2017-12-08	132006	51448	1651	715562987	Seriola lalandi dorsalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_002217815.1	8161	2017-07-05	1312	872227	278076	639176736	Seriola quinqueradiata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio RSII
GCA_002994505.1	173321	2018-03-12	3939	740108	149669	661783932	Seriola rivoliana	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_015106695.1	311509	2020-10-29	96926	11620	3445	719224182	Serranochromis macrocephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_903364295.1	94953	2020-06-05	57936	20600	4825	606883439	Serranus cabrilla	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_030347295.1	762045	2023-06-27	1664	1427689	311117	798257966	Setipinna tenuifilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	PacBio CLR
GCA_015103775.1	3363751	2020-10-29	121889	8597	2755	689932375	Shuja horei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_041146955.1	75042	2024-08-12	900	16192419	1076146	522867138	Siganus canaliculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCA_042847805.1	225757	2024-07-10	169	6950922	1774586	498171355	Siganus fuscescens	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCA_946808225.1	933932	2022-09-15	1036	4577990	400181	799959513	Silurus aristotelis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCA_024362625.1	30991	2022-06-10	96885	59217	8698	737024571	Silurus asotus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_014706435.1	94993	2020-10-02	105816	13869	3242	712999588	Silurus glanis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_039877035.1	395014	2024-05-28	2890	2348800	108203	794256294	Silurus lanzhouensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_014805685.1	175797	2020-10-02	883	13195069	2408497	741250839	Silurus meridionalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Oxford Nanopore
GCF_900408965.1	43689	2018-06-18	1765	2202945	257519	848788433	Simochromis diagramma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_031762415.1	941689	2023-09-20	203641	5704	1652	764697205	Simpsonichthys santanae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_040182825.1	2202366	2024-06-14	139	34421206	9314405	1028943094	Sinibrama wui	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_020085105.1	119488	2021-09-24	158	20478450	3220860	718811213	Siniperca chuatsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Oxford Nanopore
GCA_011952075.1	214812	2020-04-09	21438	77505	18031	703673632	Siniperca knerii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_029911005.1	358390	2023-05-01	47018	33767	7228	696648701	Siniperca obscura	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_027580175.1	228252	2023-01-09	405	16036871	3383819	740384212	Siniperca scherzeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Oxford Nanopore
GCA_029910985.1	358388	2023-05-01	39954	42712	9243	714524632	Siniperca undulata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_018155175.1	307955	2021-04-28	16275	229819	49685	1909713613	Sinocyclocheilus anophthalmus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCF_001515605.1	1608454	2015-12-14	254423	17271	3900	1512896379	Sinocyclocheilus anshuiensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCF_001515645.1	75366	2015-12-16	168171	29353	5358	1567439152	Sinocyclocheilus grahami	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_018148995.1	307951	2021-04-28	144999	24869	6483	1533377594	Sinocyclocheilus maitianheensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCF_001515625.1	307959	2015-12-14	314963	18758	3097	1521478558	Sinocyclocheilus rhinocerous	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_029814505.1	1431494	2023-04-18	427784	2870	1110	960191939	Siphamia roseigaster	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	missing
GCA_020466265.1	1536898	2021-10-15	2058	2340513	318326	1200651361	Siphamia tubifer	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	PacBio HiFi
GCA_042767315.1	71773	2024-10-08	351	23738801	5689405	1148074793	Siphateles bicolor	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_026260075.1	385310	2022-11-21	171911	4626	1153	476047603	Sisor rabdophorus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_019176455.1	28829	2021-07-09	2599	1188264	197858	603469826	Solea senegalensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	Oxford Nanopore
GCF_958295425.1	90069	2023-07-06	615	2587297	737583	643683355	Solea solea	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	PacBio HiFi
GCA_030272975.1	119750	2023-06-13	23784	69163	15945	686273143	Sparidentex hasta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Spariformes	missing
GCF_900880675.1	8175	2019-07-30	1226	2862625	305757	833252795	Sparus aurata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Spariformes	PacBio CLR
GCA_900880675.2	8175	2021-04-24	1226	2862625	305757	833252795	Sparus aurata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Spariformes	PacBio CLR
GCA_015108895.1	52956	2020-10-29	103784	9945	3202	692330510	Spathodus erythrodon	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110135.1	52957	2020-10-29	92754	12237	3611	713548750	Spathodus marlieri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_025447795.1	940468	2022-09-27	139155	7265	1674	545504827	Speoplatyrhinus poulsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	missing
GCF_902148855.1	375764	2019-07-03	2184	2360121	227562	1339096561	Sphaeramia orbicularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	PacBio CLR
GCA_039654775.1	221414	2024-05-17	682	11828029	1871151	1773034892	Spinibarbus caldwelli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_900302685.1	50595	2018-03-21	97735	11633	3303	678970479	Spondyliosoma cantharus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Spariformes	missing
GCA_963457725.1	196075	2023-09-20	1888	1216682	226148	840032080	Sprattus sprattus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	PacBio HiFi
GCA_040359625.1	75372	2024-06-28	690	20223325	4120503	894938513	Squaliobarbus curriculus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_029874215.1	70739	2023-04-26	872074	2023	295	784865917	Squalius alburnoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_029875075.1	273620	2023-04-26	712282	2448	359	783165895	Squalius carolitertii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_022829025.1	8284	2022-04-08	201	15051122	3790006	1039878901	Squalius cephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_029874195.1	263744	2023-04-26	766865	2581	320	797786133	Squalius pyrenaicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_029875095.1	2996122	2023-04-26	1130517	1728	268	893257165	Squalius sp. SCEF-FRISK3481	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_030220085.1	758553	2023-06-07	1451290	2518	236	1135651255	Squalius squalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_015108535.1	2591301	2020-10-29	118221	8861	2904	711173427	Steatocranus sp. ultraslender AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCF_000690725.1	144197	2014-05-13	50227	39030	7246	749729246	Stegastes partitus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCA_024331685.1	2023049	2022-07-20	911028	4309	474	1363913121	Stegophilus panzeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_028565775.1	2506765	2023-02-09	64228	15815	3788	498779517	Sternarchorhynchus goeldii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Gymnotiformes	missing
GCA_015708495.1	143659	2020-12-01	126141	9100	2788	725035845	Stomatepia pindu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_019775895.2	112284	2022-09-26	125943	9690	2601	681335718	Stomatorhinus ivindoensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026784285.1	112160	2022-12-09	134125	9181	2413	686005956	Stomatorhinus walkeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_900312615.1	409996	2018-03-20	170584	3373	1661	487092357	Stylephorus chordatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Stylephoriformes	missing
GCA_947650265.1	171736	2022-12-21	1774	1186940	177589	636092653	Symphodus melops	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio HiFi
GCA_041228455.1	1266882	2024-08-13	590	21098590	752216	861165660	Symphurus diomedeanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	PacBio HiFi
GCA_029721515.1	51996	2023-04-18	2325	12009665	92767	691460069	Synanceia verrucosa	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore
GCA_029718625.1	118154	2023-04-14	5708	519789	114635	1500528519	Synaphobranchus kaupii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anguilliformes	PacBio HiFi
GCA_044231675.1	586865	2024-11-04	400	17238139	2389715	492052741	Synchiropus picturatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCF_027744825.2	270530	2023-01-13	115	26259131	19086417	582897896	Synchiropus splendidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCF_019802595.1	300417	2021-09-09	287	18018000	4883520	636521304	Syngnathoides biaculeatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio CLR
GCF_901709675.1	161584	2020-07-31	130	11959915	5327720	324317533	Syngnathus acus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio CLR
GCA_010014945.2	161585	2022-11-14	120291	4194	1013	303887933	Syngnathus floridae	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_901007895.1	161589	2020-04-15	35021	14947	4193	282544206	Syngnathus rostellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCF_024217435.2	161590	2022-10-17	506	15551623	2771328	428400682	Syngnathus scovelli	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCF_033458585.1	161592	2023-11-13	535	9083732	417186	435283770	Syngnathus typhle	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCA_025674565.1	566409	2022-10-12	246492	5155	1381	771588516	Synodontis membranacea	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_022655615.1	1234273	2022-03-21	1334	3157592	370314	711617850	Tachysurus fulvidraco	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio RSII
GCA_040256215.1	1828414	2024-06-20	1619	5202744	402024	741857411	Tachysurus ussuriensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Oxford Nanopore
GCF_030014155.1	175792	2023-05-16	369	13298322	1706396	691975926	Tachysurus vachellii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_029959045.1	3041818	2023-05-10	287	19050754	2056610	773266456	Taenioides sp. WSHXM2023	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio CLR
GCA_004026145.2	433685	2019-06-21	2191	1312995	68784	404207538	Takifugu bimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	PacBio CLR
GCF_003711565.1	433684	2019-08-16	1118	4357567	383013	366278874	Takifugu flavidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	PacBio CLR
GCA_027382335.1	433686	2022-12-27	162	11546956	2125247	375589284	Takifugu ocellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	PacBio HiFi
GCF_901000725.2	31033	2019-06-05	530	3136617	272769	380438133	Takifugu rubripes	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	PacBio CLR
GCA_901000725.3	31033	2021-04-24	530	3136617	272769	380438134	Takifugu rubripes	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	PacBio CLR
GCA_039654325.1	512777	2024-05-16	340066	7647	1465	911187057	Tandanus tandanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_015113095.1	1811344	2020-10-29	113542	9827	3043	712848980	Tangachromis dhanisi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110155.1	27763	2020-10-29	99848	10933	3390	710257834	Tanganicodus irsacae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_910589615.1	61643	2021-07-07	269	13037006	1093877	615076801	Taurulus bubalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_020745685.1	34787	2021-11-05	347	7919333	1844408	719325965	Tautogolabrus adspersus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio CLR
GCA_933228915.1	446457	2022-03-23	1475	1254875	359759	985773909	Telmatherina bonti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio HiFi
GCA_015111975.1	34809	2020-10-29	123499	8312	2725	692542038	Telmatochromis bifrenatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107635.1	431670	2020-10-29	129974	7847	2544	684255529	Telmatochromis brachygnathus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108855.1	449328	2020-10-29	138981	7285	2459	686078901	Telmatochromis brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111745.1	272717	2020-10-29	133875	7315	2508	681340905	Telmatochromis dhonti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108915.1	2591302	2020-10-29	122112	8747	2773	707411391	Telmatochromis sp. dhonti north AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015112475.1	2591303	2020-10-29	114766	9625	2974	713603807	Telmatochromis sp. dhonti twiyu AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108675.1	2591304	2020-10-29	108277	10339	3106	712198404	Telmatochromis sp. longola AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102975.1	2591305	2020-10-29	134085	7514	2586	699413415	Telmatochromis sp. lufubu AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104875.1	2591306	2020-10-29	147300	6771	2365	681846293	Telmatochromis sp. shell AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102735.1	32511	2020-10-29	142957	6984	2390	681381019	Telmatochromis temporalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107575.1	34811	2020-10-29	116533	9181	2791	691180221	Telmatochromis vittatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_025802075.1	2936482	2022-10-23	80393	11752	3008	503815736	Tenebrosternarchus preto	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Gymnotiformes	missing
GCA_015244755.2	373995	2020-11-05	6910	2010718	39831	908833095	Tenualosa ilisha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	PacBio CLR
