Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_006410675.1	66444	2019-06-24	396104	13017	3487	2913674292	Oreotragus oreotragus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004027895.1	1041416	2019-01-16	1295369	30651	679	3092477081	Orientallactaga bullata	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_041429955.1	234626	2024-08-22	565	50637186	6346588	2849999029	Orientallactaga sibirica	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCF_004115215.2	9258	2020-11-06	837	15146802	2291290	1844123809	Ornithorhynchus anatinus	Sarcopterygii	Mammalia				Monotremata	PacBio CLR
GCF_000298275.1	1230840	2012-09-20	433653	17683	3630	3415340621	Orycteropus afer afer	Sarcopterygii	Mammalia			Afrotheria	Tubulidentata	missing
GCF_009806435.1	9986	2021-02-04	21338	337730	69990	2775625699	Oryctolagus cuniculus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCF_014754425.2	59534	2020-09-25	25330	374342	85669	2688266700	Oryx dammah	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_003945745.1	9958	2018-12-14	282650	18166	5396	2585038011	Oryx gazella	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028564725.2	61408	2023-11-27	62	118180270	29008642	2487310980	Otocolobus manul	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_017311455.1	2793302	2021-03-09	11178	718012	144049	2374649632	Otocyon megalotis megalotis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_963574585.1	9463	2023-10-31	137699	37570	8337	2453720687	Otolemur crassicaudatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000181295.1	30611	2011-03-16	200240	27100	5267	2359530453	Otolemur garnettii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_006417275.1	59536	2019-06-24	3508672	1259	259	2524866488	Ourebia ourebi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_041156055.1	37176	2024-08-09	654	44730146	7911866	2602159633	Ovibos moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028583565.1	230172	2023-02-10	200	74870268	21304539	2659603632	Ovis ammon polii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR
GCA_023701675.1	2918886	2022-06-10	382	77913213	20000000	2970492492	Ovis ammon polii x Ovis aries	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_016772045.2	9940	2023-07-20	227	43178051	14061716	2654021983	Ovis aries	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_042477335.1	37174	2024-10-03	44	103349658	63451932	2828905754	Ovis canadensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_903231385.1	1867112	2020-06-16	7373	1765443	323244	2618761458	Ovis nivicola lydekkeri	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_014523465.1	469796	2020-09-11	385	42163491	12230617	2644159496	Ovis orientalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028658305.1	298894	2023-02-17	551819	47672	5236	2470903963	Pachyuromys duprasi	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_030068075.1	9675	2023-06-05	1788	12856992	2389527	2437383519	Paguma larvata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCF_029289425.2	9597	2024-01-08	37	147028407	91859929	3239870271	Pan paniscus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_029289425.3	9597	2024-08-13	37	147028407	91859929	3239870268	Pan paniscus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_028858775.2	9598	2024-01-08	31	146288486	88264940	3172756316	Pan troglodytes	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_018350215.1	9689	2021-05-13	109	77781637	25738878	2297559483	Panthera leo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_028533385.1	9690	2023-02-09	92614	53866	14514	2363638876	Panthera onca	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_024362965.1	9691	2022-07-21	717	22236240	3772709	2441180016	Panthera pardus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_018350195.1	9694	2021-05-13	140	74391967	28206420	2408685588	Panthera tigris	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_023721935.1	29064	2022-06-16	26422	179517	45759	2416857980	Panthera uncia	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_040182635.1	59538	2024-06-17	559	84561976	4084392	3139659629	Pantholops hodgsonii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_008728515.1	9555	2019-10-02	15243	1455705	284543	2867510325	Papio anubis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008728515.2	9555	2022-04-27	15245	1457385	284278	2867492101	Papio anubis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963574715.1	9556	2023-11-03	178381	30627	7542	2743269066	Papio cynocephalus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023781915.1	9557	2022-06-17	3047	24989958	2951690	3054335410	Papio hamadryas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963573405.1	208091	2023-11-03	189267	28671	7076	2759586172	Papio kindae	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028645565.1	100937	2023-02-16	493925	44968	7305	2884946306	Papio papio	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574515.1	36229	2023-11-03	165809	33380	8220	2757453034	Papio ursinus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_004024585.1	71117	2019-01-15	442658	62870	4044	2476775803	Paradoxurus hermaphroditus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_007922755.1	10023	2019-08-08	687430	54009	4233	2848690112	Pedetes capensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_963574655.1	9472	2023-10-31	183986	28107	6747	2570896048	Perodicticus potto	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_023159225.1	214514	2022-04-27	7987	7389774	57405	2211301696	Perognathus longimembris pacificus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_902168425.1	97206	2019-08-20	256137	20477	4425	2481431117	Peromyscus attwateri	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_902168405.1	57100	2019-08-22	290410	19239	3756	2472082023	Peromyscus aztecus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_007827085.1	564181	2022-04-27	784	8224858	2182353	2467800810	Peromyscus californicus insignis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_949786415.1	42410	2023-04-08	6900	1332236	174372	2916042479	Peromyscus eremicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_004664715.2	10041	2020-10-02	4156	3467653	566268	2474052451	Peromyscus leucopus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_003704035.1	230844	2020-09-17	155966	30111	7971	2387893283	Peromyscus maniculatus bairdii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_902168415.1	246392	2019-08-20	285552	15784	3886	2391761690	Peromyscus melanophrys	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_902168325.1	162314	2019-08-20	263356	19831	4161	2427179613	Peromyscus nudipes	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_003704135.2	369710	2019-04-26	318482	13217	3514	2328646717	Peromyscus polionotus subgriseus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_028583685.1	3040969	2023-02-10	87829	69635	19959	3399396896	Petaurus breviceps papuanus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_004026965.1	10183	2019-01-16	920324	29916	1177	2388402489	Petromus typicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_016906955.1	41426	2021-02-19	717	10602503	2449014	2425573090	Phacochoerus africanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR
GCA_028646595.1	65615	2023-02-16	1222713	28067	1513	3590422765	Phalanger gymnotis	Sarcopterygii	Mammalia				Diprotodontia	missing
GCF_002099425.1	38626	2017-04-18	1908	11587828	3373160	3192581491	Phascolarctos cinereus	Sarcopterygii	Mammalia				Diprotodontia	PacBio CLR
GCA_032200785.1	73815	2023-09-29	700793	15854	2186	2242435473	Phataginus tetradactyla	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCA_029783875.1	358128	2023-04-17	66524	113164	23871	2418073766	Phataginus tricuspis	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCA_006410695.1	907741	2019-06-24	825970	4422	1253	2272558586	Philantomba maxwellii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_004348235.1	9720	2019-02-11	21602	283887	72519	2342152204	Phoca vitulina	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_963924675.1	9742	2024-01-29	1405	3726689	1061431	2512519912	Phocoena phocoena	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_008692025.1	42100	2019-09-26	276	20218762	6866044	2363478503	Phocoena sinus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR
GCF_943737965.1	109678	2022-07-01	2079	25775705	326126	2384239561	Phodopus roborovskii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_030556225.1	10044	2023-07-31	742	55879606	16185268	2198086578	Phodopus sungorus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCF_004126475.2	89673	2020-05-12	961	6892556	1272225	2093743985	Phyllostomus discolor	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCF_019186645.2	9423	2021-07-09	589	31525663	6891203	2089217993	Phyllostomus hastatus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_033318265.1	2804059	2023-11-03	437	23200210	4703006	2660313973	Phyllotis vaccarum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_002837175.3	9755	2023-02-28	133555	42877	11783	2391312771	Physeter catodon	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_963574265.1	164648	2023-11-03	211424	27302	6307	2752461723	Piliocolobus badius	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574285.1	591933	2023-11-03	166688	32714	8145	2749057514	Piliocolobus gordonorum	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574805.1	591937	2023-11-03	164783	33135	8209	2746550496	Piliocolobus kirkii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_002776525.5	591936	2019-12-12	88792	100421	19687	2905229788	Piliocolobus tephrosceles	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_964339955.1	412090	2024-11-14	447	48700701	3189347	1892187884	Pipistrellus hanaki	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_014108245.1	59472	2020-08-07	596	10591995	1384747	1763487050	Pipistrellus kuhlii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_963693515.1	59473	2024-02-07	415	17739480	4081797	1804425697	Pipistrellus nathusii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_903992545.1	59474	2020-08-06	1869	4446752	498293	1762969866	Pipistrellus pipistrellus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_949987585.1	246814	2023-05-01	404	54047000	4003000	1895093668	Pipistrellus pygmaeus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_963573695.1	2946514	2023-11-02	121789	42491	11560	2634648550	Pithecia albicans	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574905.1	2946515	2023-11-02	128382	41218	10924	2632785350	Pithecia chrysocephala	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573645.1	2946516	2023-11-02	122539	42637	11523	2636625338	Pithecia hirsuta	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574975.1	2946517	2023-11-02	114195	46168	12455	2633752807	Pithecia mittermeieri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575305.1	2946518	2023-11-02	121105	42573	11684	2633696644	Pithecia pissinatti	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023779675.1	43777	2022-06-17	1360	10867430	2366903	2721439713	Pithecia pithecia	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963574005.1	2946519	2023-11-01	117213	44982	12081	2627428496	Pithecia vanzolinii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_017311385.1	118798	2021-03-09	1309164	3092	701	2238863808	Platanista gangetica	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004363435.1	48752	2019-03-22	1110492	20879	921	2669902310	Platanista minor	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_963455305.1	61862	2023-09-20	1302	2948753	868510	2162974122	Plecotus auritus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_963574705.1	1812036	2023-11-02	124051	48015	11481	2627003454	Plecturocebus bernhardi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573885.1	1812042	2023-11-02	114380	52164	12686	2631695477	Plecturocebus brunneus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575255.1	867332	2023-11-01	118914	50972	12027	2627696439	Plecturocebus caligatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573415.1	1812037	2023-11-01	127125	46753	11137	2623696735	Plecturocebus cinerascens	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_040437455.1	202457	2024-07-02	2013	16955781	2435793	2764003637	Plecturocebus cupreus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_004027715.1	230833	2019-01-16	1041365	41149	1318	2959025960	Plecturocebus donacophilus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575235.1	2946520	2023-11-01	120423	48896	11811	2616795112	Plecturocebus dubius	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574625.1	2488670	2023-11-01	105009	58159	14046	2626887710	Plecturocebus grovesi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575245.1	78255	2023-11-01	125847	46107	11212	2618114673	Plecturocebus hoffmannsi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575275.1	1812038	2023-11-01	109741	54303	13207	2623291001	Plecturocebus miltoni	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574105.1	9523	2023-11-01	100507	61113	14710	2621906468	Plecturocebus moloch	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_028885655.2	9601	2024-01-05	41	146197178	68750668	3251808773	Pongo abelii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_028885625.2	9600	2024-01-08	34	140592248	87425153	3212951552	Pongo pygmaeus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_011754075.1	48723	2020-03-25	804594	4694	1194	2005998327	Pontoporia blainvillei	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028658325.1	173936	2023-02-17	1209112	46323	1462	3800844471	Potorous gilbertii	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_028534135.1	29067	2023-02-09	878264	65113	860	2450427517	Potos flavus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_019843815.1	119565	2021-09-01	331547	13907	3228	2391422637	Praomys delectorum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_963573905.1	78452	2023-11-03	191442	26848	6963	2740904433	Presbytis comata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575215.1	272115	2023-11-03	189016	27240	7080	2735100779	Presbytis melalophos mitrata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_016509475.1	37029	2021-01-06	140	82622880	21947417	2435706361	Prionailurus bengalensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_018403415.1	37030	2021-03-31	215520	24675	6385	2371034852	Prionailurus iriomotensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_022837055.1	61388	2022-04-08	255	68766634	13883622	2461531252	Prionailurus viverrinus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_006410515.1	157668	2019-06-24	831816	8848	1656	2581702849	Procapra przewalskii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_000152225.2	9813	2014-12-16	325573	35792	3495	3201016294	Procavia capensis	Sarcopterygii	Mammalia			Afrotheria	Hyracoidea	missing
GCA_028646535.1	9654	2023-02-16	877198	34230	1060	2505092287	Procyon lotor	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_003258685.1	1328070	2018-06-20	210900	47659	8084	2233359768	Prolemur simus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000956105.1	379532	2015-03-23	299083	28128	2385	2083764525	Propithecus coquereli	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574665.1	475619	2023-10-31	133223	34268	8393	2213606810	Propithecus deckenii coronatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575075.1	83281	2023-10-31	133082	33287	8281	2207915551	Propithecus diadema	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575085.1	543559	2023-10-31	106376	41504	10507	2201954102	Propithecus edwardsi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574695.1	989338	2023-10-31	118592	38013	9442	2209235676	Propithecus perrieri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574315.1	30601	2023-10-31	99897	44321	11260	2199539151	Propithecus tattersalli	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575125.1	34825	2023-10-31	149510	30586	7419	2220159790	Propithecus verreauxi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_017311185.1	2793304	2021-03-09	5796	1258344	226515	2388953134	Proteles cristata cristata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCF_907164565.1	48139	2021-06-02	61951	77214	20689	2343669976	Psammomys obesus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028646575.1	656515	2023-02-16	1001302	24464	2603	3569373229	Pseudocheirus occidentalis	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_028646515.1	65629	2023-02-16	635686	26949	4963	3469609741	Pseudochirops corinnae	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_028627135.1	37702	2023-02-16	1136014	27966	1973	3546540507	Pseudochirops cupreus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_003182575.1	59542	2018-05-31	284338	14771	4408	2583819030	Pseudois nayaur	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_039906515.1	82174	2024-05-31	561	58817648	5482474	2671794102	Pseudorca crassidens	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_021234165.1	1884717	2021-12-20	345	31477943	6664750	2074648815	Pteronotus mesoamericanus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_036768555.1	1884721	2024-02-22	1607027	3473	303	1753825722	Pteronotus parnellii mexicanus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_004024605.1	9672	2019-01-15	652159	90879	7834	2601532210	Pteronura brasiliensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_000325575.1	9402	2013-12-04	170164	31841	8460	1944641941	Pteropus alecto	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_902729225.1	143291	2020-04-15	33613	244841	50085	1967309452	Pteropus giganteus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_014363405.1	1496133	2020-08-23	19169	336954	73977	1932423520	Pteropus pselaphon	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_028533765.1	196297	2023-02-10	483369	213999	8644	2089525232	Pteropus rufus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_000151845.1	132908	2014-12-05	225434	21866	3383	2017244497	Pteropus vampyrus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_003327715.1	9696	2018-07-19	181167	27187	6407	2318896746	Puma concolor	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCF_014898765.1	1608482	2020-10-20	53447	100211	26232	2419760664	Puma yagouaroundi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_947044825.1	248495	2023-02-03	2193	3642436	782913	2350022671	Pusa hispida saimensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCA_028975605.1	9719	2023-03-08	376034	12054	3206	2228120034	Pusa sibirica	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_963574085.1	693712	2023-11-03	180096	29382	7540	2761695869	Pygathrix cinerea	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_004024825.1	54133	2019-01-15	1445731	51434	500	3215686231	Pygathrix nemaeus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023764695.1	310352	2022-06-17	3753	14260291	2063529	2896204080	Pygathrix nigripes	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCA_949782905.1	3082113	2023-04-20	1663	22482685	1247949	2971130059	Rangifer tarandus platyrhynchus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_006410735.1	59544	2019-06-24	724123	5763	1921	2605475742	Raphicerus campestris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_036323735.1	10116	2024-01-31	296	64250101	15696187	2845450615	Rattus norvegicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_011064425.1	10117	2020-03-04	8331	1592029	233294	2382233718	Rattus rattus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCA_006410935.1	59556	2019-06-24	829601	17723	1595	2660676981	Redunca redunca	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_043882965.1	3079464	2024-10-25	1805	9769554	1263425	4022773158	Reithrodontomys megalotis longicaudus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_019844195.1	996586	2021-09-01	152293	27270	7481	2236519566	Rhabdomys dilectus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_030674055.1	121573	2023-08-07	92142	45029	12789	2301693301	Rhabdomys pumilio	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028646465.1	9809	2023-02-16	306900	105810	17398	2619574655	Rhinoceros unicornis	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCA_043728065.1	59477	2024-10-24	2231	65534120	5618865	2302442557	Rhinolophus affinis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_004115265.2	59479	2019-05-16	292	29908815	6134356	2068222464	Rhinolophus ferrumequinum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_964194185.1	77218	2024-06-28	2350	2014157	579055	2171003240	Rhinolophus hipposideros	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_043748575.1	3030661	2024-10-24	129	53323821	13622448	2185514824	Rhinolophus perniger lanosus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_041825415.1	188572	2024-09-09	230	75261663	24759485	2106299314	Rhinolophus rex	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_036562045.1	89399	2024-06-26	740	42906106	8816670	2036348585	Rhinolophus sinicus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_043728145.1	430492	2024-10-24	523	11115074	2324486	2232259940	Rhinolophus trifoliatus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_043880425.1	2952509	2024-10-28	1682	28095277	3222937	2323115974	Rhinolophus yonghoiseni	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_001698545.2	61621	2016-08-03	253721	29627	6055	2800602309	Rhinopithecus bieti	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_007565055.1	61622	2019-07-29	6089	5723610	896517	3038194004	Rhinopithecus roxellana	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR
GCA_023764705.1	1194336	2022-06-17	4623	16766498	2234441	2934203727	Rhinopithecus strykeri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_043880545.1	173903	2024-10-28	258	32895649	6214812	2564523392	Rhinopoma microphyllum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_009823505.1	53275	2019-12-31	156460	46601	11658	3566231345	Rhizomys pruinosus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio RSII
GCA_010120015.1	186474	2020-02-04	106018	56880	11495	2216488676	Rhombomys opimus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_043290065.1	320637	2024-10-17	1037	13791435	3107175	5331006645	Rhynchocyon petersi	Sarcopterygii	Mammalia			Afrotheria	Macroscelidea	PacBio HiFi
GCA_019843965.1	1217597	2021-09-01	61989	79773	20484	2171285389	Rhynchomys soricoides	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_037038555.1	249017	2024-03-06	77	108301702	46913886	2296365838	Rhynchonycteris naso	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_014176215.1	9407	2020-08-07	271	21999313	4102912	1866927577	Rousettus aegyptiacus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_015472975.1	9408	2020-10-30	108810	35265	9351	1901087481	Rousettus leschenaultii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_028533395.1	77223	2023-02-09	1491090	63903	303	2333758532	Rousettus madagascariensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_034233915.1	141656	2023-12-08	594	24835543	6156237	2466298700	Rucervus eldii siamensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
