Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCF_027887165.1	3315	3251	64	11	28	92	13616	2023-01-18	Monodelphis domestica	Sarcopterygii	Mammalia				Didelphimorphia	PacBio HiFi	Vertebrate Genomes Project
GCF_005190385.1	3342	3305	37	4	8	116	40151	2019-05-06	Monodon monoceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	The Narwhal Genome Initiative
GCA_005190385.3	3346	3309	37	0	8	194	40151	2022-11-09	Monodon monoceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR	The Narwhal Genome Initiative
GCA_043748645.1	3313	3261	52	4	37	97	258863	2024-10-24	Mops condylurus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCA_004026545.1	3070	3061	9	242	41	92	118852	2019-01-16	Mormoops blainvillei	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Broad Institute
GCF_022376915.1	3310	3222	88	18	26	124	68408	2022-02-23	Moschus berezovskii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_006461725.1	1821	1718	103	1002	508	427	68412	2019-06-25	Moschus chrysogaster	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_004024705.2	3339	3260	79	14	1	104	68415	2019-07-15	Moschus moschiferus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
GCA_004023785.1	3054	3023	31	246	49	111	210652	2019-01-15	Mungos mungo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Broad Institute
GCA_020276665.1	3339	3262	77	7	8	114	71854	2021-10-05	Muntiacus crinifrons	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore	Northwestern Polytechnical University
GCA_020226025.1	3250	3178	72	21	83	151	145526	2021-10-04	Muntiacus gongshanensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore	Northwestern Polytechnical University
GCA_008782695.1	3337	3266	71	13	3	100	9888	2019-10-07	Muntiacus muntjak	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	University of California, Berkeley
GCF_963930625.1	3351	3282	69	1	2	103	9886	2024-01-31	Muntiacus reevesi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_039877825.1	3342	3268	74	3	9	103	9887	2024-05-29	Muntiacus vaginalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	Hainan University
GCA_004026665.1	2259	2209	50	871	208	175	1453894	2019-01-16	Murina aurata feae	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Broad Institute
GCF_900094665.2	3326	3265	61	15	13	123	10089	2017-04-28	Mus caroli	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	European Bioinformatics Institute
GCA_902729485.2	3182	3121	61	133	36	110	10105	2020-09-25	Mus minutoides	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	INSTITUT DES SCIENCES DE LEVOLUTION DE MONTPELLIER, UNIVERSITE DE MONTPELLIER, CNRS-EPHE-IRD-UM
GCF_000001635.27	3350	3257	93	2	2	106	10090	2020-06-24	Mus musculus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	Genome Reference Consortium
GCF_900095145.1	3331	3289	42	12	11	114	10093	2017-04-28	Mus pahari	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	EBI
GCA_003336285.2	3319	3250	69	24	11	110	10103	2023-04-14	Mus spicilegus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	Max Planck Institute for Evolutionary Biology
GCA_921997135.2	3347	3274	73	4	3	93	10096	2022-06-30	Mus spretus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE
GCA_963383645.1	3350	3299	51	1	2	93	39082	2023-08-26	Muscardinus avellanarius	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_009829155.1	3337	3299	38	1	16	95	36723	2020-01-03	Mustela erminea	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR	Vertebrate Genomes Project
GCA_963422785.1	3340	3284	56	12	2	144	77149	2023-09-13	Mustela eversmannii	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	the earlham insitute
GCF_030435805.1	3353	3297	56	1	0	84	9666	2023-07-13	Mustela lutreola	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Vertebrate Genomes Project
GCF_022355385.1	3337	3267	70	13	4	93	77151	2022-02-24	Mustela nigripes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	Smithsonian Institution
GCA_019141155.1	3340	3279	61	12	2	93	36239	2021-07-06	Mustela nivalis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	CIBIO-InBIO
GCF_011764305.1	3350	3302	48	2	2	86	9669	2020-03-27	Mustela putorius furo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	JCVI
GCA_004027025.1	2345	2231	114	776	221	297	10157	2019-01-16	Myocastor coypus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCF_902806735.1	3263	3209	54	23	68	121	447135	2020-02-22	Myodes glareolus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	LIV
GCF_000412655.1	3238	3172	66	89	27	234	109478	2013-06-28	Myotis brandtii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	BGI
GCF_963259705.1	3349	3270	79	0	5	115	98922	2023-08-20	Myotis daubentonii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_000327345.1	3212	3176	36	105	37	289	225400	2012-12-20	Myotis davidii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	BGI
GCA_038630795.1	3277	3200	77	51	26	165	3085897	2024-04-29	Myotis findleyi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	INSTITUTO POLITECNICO NACIONAL
GCF_000147115.1	3169	3052	117	95	90	304	59463	2010-09-14	Myotis lucifugus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing	Broad Institute
GCF_014108235.1	3352	3264	88	1	1	118	51298	2020-08-07	Myotis myotis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Bat1K
GCA_964094495.2	3344	3232	112	3	7	124	109479	2024-06-12	Myotis mystacinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_964212035.1	3349	3292	57	3	2	115	109481	2024-08-02	Myotis nattereri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_036250175.1	2400	2336	64	472	479	374	1209081	2024-01-29	Myotis planiceps	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	INSTITUTO POLITECNICO NACIONAL
GCA_036010255.1	3351	3296	55	0	3	111	203696	2024-01-23	Myotis ricketti	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	Chinese Academy of Sciences
GCA_035771395.1	3299	3171	128	43	10	136	233766	2024-01-17	Myotis vivesi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	INSTITUTO POLITECNICO NACIONAL
GCA_028538775.1	3306	3201	105	6	42	147	159337	2023-02-10	Myotis yumanensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	UCLA
GCA_023553655.1	2932	2753	179	303	109	127	55782	2022-05-25	Myrmecobius fasciatus	Sarcopterygii	Mammalia				Dasyuromorphia	Illumina	The University of Sydney
GCA_004026745.1	2390	2335	55	759	190	268	71006	2019-01-16	Myrmecophaga tridactyla	Sarcopterygii	Mammalia			Xenarthra	Pilosa	Illumina	Broad Institute
GCA_917880005.1	3348	3289	59	4	1	1507	67940	2021-11-18	Nanger dama	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	IBE (Institut de Biologia Evolutiva)
GCA_006408635.1	2939	2884	55	264	142	294	27591	2019-06-24	Nanger granti	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCF_000622305.1	3303	3281	22	36	15	121	1026970	2014-06-05	Nannospalax galili	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	BGI
GCA_000772465.1	2435	2401	34	605	307	524	43780	2014-11-10	Nasalis larvatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Proboscis Monkey Functional Genome Consortium
GCA_028533885.1	3146	3115	31	153	51	148	352831	2023-02-09	Nasua narica	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	DNA Zoo
GCA_025134845.1	3295	3175	120	46	13	139	2613871	2022-09-02	Neodon shergylaensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	BGI
GCA_027422475.1	3305	3281	24	35	13	106	427616	2022-12-27	Neofelis diardi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Smithsonian Institution
GCF_028018385.1	3351	3319	32	2	1	101	61452	2023-01-31	Neofelis nebulosa	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Vertebrate Genomes Project
GCF_020171115.1	3352	3290	62	1	1	80	452646	2021-09-29	Neogale vison	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Dalhousie University
GCF_002201575.2	3339	3270	69	14	1	142	29088	2021-10-20	Neomonachus schauinslandi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	Johns Hopkins University
GCF_003031525.2	3325	3300	25	17	12	132	1706337	2018-04-03	Neophocaena asiaeorientalis asiaeorientalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Nanjing normal university
GCA_001675575.1	2818	2796	22	356	173	225	56216	2016-06-23	Neotoma lepida	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of Utah
GCA_006410615.1	2807	2772	35	410	135	288	66442	2019-06-24	Neotragus moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_006410875.1	2543	2483	60	610	191	333	1027985	2019-06-24	Neotragus pygmaeus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_004026705.1	2294	2231	63	808	230	210	2583312	2019-01-16	Nesogale talazaci	Sarcopterygii	Mammalia			Afrotheria		Illumina	Broad Institute
GCA_004026825.1	2876	2793	83	381	91	109	3349691	2019-01-16	Nilgiritragus hylocrius	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
GCA_004026585.1	3035	2954	81	260	52	149	94963	2019-01-16	Noctilio leporinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Broad Institute
GCA_963574525.1	1928	1884	44	1111	285	256	1616038	2023-11-02	Nomascus annamensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574845.1	1459	1419	40	1345	516	315	29089	2023-11-02	Nomascus concolor	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574555.1	1878	1841	37	1161	297	240	61852	2023-11-02	Nomascus gabriellae	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_006542625.1	3345	3293	52	5	4	96	61853	2019-07-02	Nomascus leucogenys	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR	University of Washington
GCA_023783065.1	3311	3272	39	15	28	192	9586	2022-06-17	Nomascus siki	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	BGI-Shenzhen
GCA_028372415.1	3348	3271	77	3	3	76	9315	2023-02-06	Notamacropus eugenii	Sarcopterygii	Mammalia				Diprotodontia	PacBio HiFi	Vertebrate Genomes Project
GCA_036971965.2	3350	3304	46	0	4	123	187010	2024-05-31	Nyctalus aviator	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio RSII	Northeast Normal University
GCA_964264875.1	3343	3300	43	4	7	119	59465	2024-09-21	Nyctalus leisleri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_905146905.1	3352	3256	96	1	1	162	34880	2021-02-14	Nyctereutes procyonoides	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	Senckenber Biodiversity and Climate Research Centre Frankfurt
GCA_023898255.1	3327	3188	139	11	16	424	261741	2022-06-27	Nycticebus bengalensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII	BGI-Shenzhen
GCF_027406575.1	3353	3181	172	1	0	100	9470	2022-12-28	Nycticebus coucang	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi	Vertebrate Genomes Project
GCA_007922795.1	1864	1752	112	1141	325	229	27670	2019-08-08	Nycticeius humeralis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Broad Institute
GCF_017591425.1	3349	3126	223	1	4	97	130825	2021-03-26	Ochotona curzoniae	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing	National Institute of Biological Sciences, Beijing
GCF_030435755.1	3342	3285	57	1	11	101	9978	2023-07-13	Ochotona princeps	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi	Vertebrate Genomes Project
GCF_000260255.1	3312	3133	179	23	19	219	10160	2012-05-01	Octodon degus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_002564305.1	1178	1107	71	1318	813	567	135583	2017-10-17	Octomys mimax	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	McMaster University
GCF_000321225.1	3330	3230	100	18	6	138	9708	2013-01-16	Odobenus rosmarus divergens	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Marine mammals
GCA_020976825.1	3298	3175	123	4	52	190	9872	2021-11-30	Odocoileus hemionus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Brigham Young University
GCF_002102435.1	3269	3201	68	72	13	160	9880	2017-04-20	Odocoileus virginianus texanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Baylor College of Medicine
GCA_024291935.2	3332	3299	33	9	13	217	86973	2022-07-16	Okapia johnstoni	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	Senckenberg Nature Research Society
GCA_004026605.1	2867	2823	44	404	80	91	10060	2019-01-16	Ondatra zibethicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_949786405.1	3322	3302	20	2	30	98	38679	2023-04-08	Onychomys arenicola	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE
GCA_949786385.1	3314	3292	22	3	37	102	38668	2023-04-08	Onychomys leucogaster	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE
GCF_903995425.1	3307	3286	21	25	22	136	38674	2020-08-21	Onychomys torridus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR	SC
GCF_937001465.1	3351	3303	48	0	3	116	9733	2022-05-03	Orcinus orca	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_009758055.1	3206	3173	33	103	44	154	34873	2019-12-16	Oreamnos americanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Trent University
GCA_006410675.1	2963	2875	88	301	85	205	66444	2019-06-24	Oreotragus oreotragus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_004027895.1	2151	2112	39	923	258	208	1041416	2019-01-16	Orientallactaga bullata	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_041429955.1	3352	3303	49	1	1	76	234626	2024-08-22	Orientallactaga sibirica	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore	Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou)
GCF_004115215.2	3307	3294	13	16	31	161	9258	2020-11-06	Ornithorhynchus anatinus	Sarcopterygii	Mammalia				Monotremata	PacBio CLR	Vertebrate Genomes Project
GCF_000298275.1	3299	3278	21	44	11	151	1230840	2012-09-20	Orycteropus afer afer	Sarcopterygii	Mammalia			Afrotheria	Tubulidentata	Illumina	Broad Institute
GCF_009806435.1	3253	3098	155	29	71	134	9986	2021-02-04	Oryctolagus cuniculus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing	Shanghai Institutes for Biological Sciences
GCF_014754425.2	3347	3210	137	6	1	94	59534	2020-09-25	Oryx dammah	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Smithsonian Conservation Biology Institute
GCA_003945745.1	3255	3221	34	51	46	227	9958	2018-12-14	Oryx gazella	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	University of California Davis
GCA_028564725.2	3354	3334	20	0	0	164	61408	2023-11-27	Otocolobus manul	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	University of Minnnesota
GCA_017311455.1	3235	3183	52	93	23	129	2793302	2021-03-09	Otocyon megalotis megalotis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	CNRS
GCA_963574585.1	1872	1822	50	1122	331	307	9463	2023-10-31	Otolemur crassicaudatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_000181295.1	3325	3264	61	22	7	154	30611	2011-03-16	Otolemur garnettii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Broad Institute of MIT and Harvard, USA, Cambridge
GCA_006417275.1	523	517	6	1505	1277	201	59536	2019-06-24	Ourebia ourebi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_041156055.1	3353	3298	55	1	0	95	37176	2024-08-09	Ovibos moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	The Hospital for Sick Children
GCA_028583565.1	3352	3241	111	2	0	90	230172	2023-02-10	Ovis ammon polii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR	China Agricultural University
GCA_023701675.1	3353	3254	99	1	0	86	2918886	2022-06-10	Ovis ammon polii x Ovis aries	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	China Agricultural University
GCF_016772045.2	3353	3265	88	1	0	94	9940	2023-07-20	Ovis aries	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	University of Idaho
GCF_042477335.1	3310	3212	98	3	41	104	37174	2024-10-03	Ovis canadensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore	Sheep Pangenome
GCA_903231385.1	3326	3243	83	19	9	434	1867112	2020-06-16	Ovis nivicola lydekkeri	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	LMU Munich
GCA_014523465.1	3352	3246	106	2	0	112	469796	2020-09-11	Ovis orientalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES
GCA_028658305.1	3265	3207	58	53	35	121	298894	2023-02-17	Pachyuromys duprasi	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	DNA Zoo
GCA_030068075.1	3353	3301	52	1	0	208	9675	2023-06-05	Paguma larvata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR	Institute of Zoology, Guangdong Academy of Sciences
GCF_029289425.2	3354	3309	45	0	0	103	9597	2024-01-08	Pan paniscus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCA_029289425.3	3354	3309	45	0	0	103	9597	2024-08-13	Pan paniscus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCF_028858775.2	3354	3305	49	0	0	97	9598	2024-01-08	Pan troglodytes	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCF_018350215.1	3308	3295	13	3	43	106	9689	2021-05-13	Panthera leo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	Texas A&M University
GCF_028533385.1	3200	3188	12	126	27	144	9690	2023-02-09	Panthera onca	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	DNA Zoo
GCF_024362965.1	3353	3332	21	1	0	135	9691	2022-07-21	Panthera pardus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Stanford University
GCF_018350195.1	3354	3340	14	0	0	109	9694	2021-05-13	Panthera tigris	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	Texas A&M University
GCF_023721935.1	3321	3267	54	19	13	123	29064	2022-06-16	Panthera uncia	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Stanford University
GCA_040182635.1	3350	3146	204	2	2	113	59538	2024-06-17	Pantholops hodgsonii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	Northwest Institute of Plateau Biology, Chinese Academy of Sciences
GCF_008728515.1	3316	3221	95	15	23	133	9555	2019-10-02	Papio anubis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing	University of California, San Francisco
GCA_008728515.2	3290	3194	96	16	48	135	9555	2022-04-27	Papio anubis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	University of California, San Francisco
GCA_963574715.1	1836	1800	36	1184	313	258	9556	2023-11-03	Papio cynocephalus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_023781915.1	3330	3271	59	8	16	200	9557	2022-06-17	Papio hamadryas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	BGI-Shenzhen
GCA_963573405.1	1739	1700	39	1232	348	265	208091	2023-11-03	Papio kindae	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_028645565.1	3055	2980	75	243	55	256	100937	2023-02-16	Papio papio	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	DNA Zoo
GCA_963574515.1	1881	1843	38	1148	301	243	36229	2023-11-03	Papio ursinus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_004024585.1	2628	2609	19	597	120	117	71117	2019-01-15	Paradoxurus hermaphroditus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Broad Institute
GCA_007922755.1	2809	2775	34	438	98	98	10023	2019-08-08	Pedetes capensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_963574655.1	1968	1877	91	1036	324	359	9472	2023-10-31	Perodicticus potto	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_023159225.1	3330	3246	84	8	16	155	214514	2022-04-27	Perognathus longimembris pacificus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	San Diego Zoo Wildlife Alliance
GCA_902168425.1	2359	2246	113	774	204	144	97206	2019-08-20	Peromyscus attwateri	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	UNIVERSITY OF NEW HAMPSHIRE
GCA_902168405.1	2188	2054	134	882	269	137	57100	2019-08-22	Peromyscus aztecus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	UNIVERSITY OF NEW HAMPSHIRE
GCF_007827085.1	3343	3280	63	1	10	144	564181	2022-04-27	Peromyscus californicus insignis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	University of Maryland
GCF_949786415.1	3285	3246	39	37	31	120	42410	2023-04-08	Peromyscus eremicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE
GCF_004664715.2	3312	3212	100	9	33	206	10041	2020-10-02	Peromyscus leucopus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of California Irvine
GCF_003704035.1	3329	3280	49	15	10	110	230844	2020-09-17	Peromyscus maniculatus bairdii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Harvard University / Howard Hughes Medical Institute
GCA_902168415.1	1999	1941	58	1020	313	144	246392	2019-08-20	Peromyscus melanophrys	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	UNIVERSITY OF NEW HAMPSHIRE
GCA_902168325.1	2207	2126	81	881	258	156	162314	2019-08-20	Peromyscus nudipes	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	UNIVERSITY OF NEW HAMPSHIRE
GCA_003704135.2	3326	3275	51	15	12	122	369710	2019-04-26	Peromyscus polionotus subgriseus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Harvard University / Howard Hughes Medical Institute
GCF_028583685.1	3315	3156	159	15	24	88	3040969	2023-02-10	Petaurus breviceps papuanus	Sarcopterygii	Mammalia				Diprotodontia	Illumina	Princeton University
GCA_004026965.1	2351	2318	33	770	204	120	10183	2019-01-16	Petromus typicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCF_016906955.1	3353	3345	8	1	0	134	41426	2021-02-19	Phacochoerus africanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR	The Roslin Institute
GCA_028646595.1	3057	2999	58	217	77	219	65615	2023-02-16	Phalanger gymnotis	Sarcopterygii	Mammalia				Diprotodontia	missing	DNA Zoo
GCF_002099425.1	3347	3325	22	2	5	235	38626	2017-04-18	Phascolarctos cinereus	Sarcopterygii	Mammalia				Diprotodontia	PacBio CLR	The Earlham Institute
GCA_032200785.1	1902	1890	12	1104	325	176	73815	2023-09-29	Phataginus tetradactyla	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	Illumina	Universite Toulouse III - Paul Sabatier
GCA_029783875.1	3276	3229	47	59	19	157	358128	2023-04-17	Phataginus tricuspis	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	Illumina	DNA Zoo
GCA_006410695.1	2672	2605	67	497	181	330	907741	2019-06-24	Philantomba maxwellii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
