taxon_id	taxon_rank	scientific_name	assembly_id	order	assembly_span	contig_n50	scaffold_n50	contig_count	scaffold_count	chromosome_count	gc_percent	linked_accession	assembly_status	biosample_representative	bioproject	assembly_level	last_updated
10090	species	Mus musculus	GCA_964188535.1	Rodentia	2731306900	78831185	137126213	345	237	19	41.5	GCA_964188545.1		primary	PRJEB47108	Chromosome	2024-06-23
10091	subspecies	Mus musculus castaneus	GCA_001624445.1	Rodentia	2653974351	11642	133752109	391249	2976	20	42			primary	PRJNA310854	Chromosome	2016-04-26
10091	subspecies	Mus musculus castaneus	GCA_921999005.2	Rodentia	2519847465	32955239	126140585	368	146	20	42			primary	PRJEB47108	Chromosome	2022-07-01
10091	subspecies	Mus musculus castaneus	GCA_964188545.1	Rodentia	2950550120	107094373	139012417	413	338	20	41	GCA_964188535.1		primary	PRJEB47108	Chromosome	2024-06-23
39442	subspecies	Mus musculus musculus	GCA_001624775.1	Rodentia	2559971091	5105	128387505	832629	3139	20	42			primary	PRJNA310854	Chromosome	2016-04-26
39442	subspecies	Mus musculus musculus	GCA_921998335.2	Rodentia	2507108059	26698258	126992800	411	207	20	42			primary	PRJEB47108	Chromosome	2022-07-01
10092	subspecies	Mus musculus domesticus	GCA_001624835.1	Rodentia	2689641256	11777	133184209	372889	2238	20	42			primary	PRJNA310854	Chromosome	2016-04-26
10092	subspecies	Mus musculus domesticus	GCA_921998345.2	Rodentia	2519241035	6279527	126894850	1049	231	20	42			primary	PRJEB47108	Chromosome	2022-07-01
10096	species	Mus spretus	GCA_001624865.1	Rodentia	2625571169	17887	131945496	280392	5403	20	41.5			primary	PRJNA310854	Chromosome	2016-04-26
10096	species	Mus spretus	GCA_921997135.2	Rodentia	2546527799	10023970	129120363	732	138	20	41.5		primary	primary	PRJEB47108	Chromosome	2022-06-30
439328	species	Giraffa tippelskirchi	GCA_001651235.1	Artiodactyla	2705072464	47894	212164	595021	513177		41.5			primary	PRJNA313910	Scaffold	2016-05-20
86973	species	Okapia johnstoni	GCA_001660835.1	Artiodactyla	2878133036	39571	111538	925548	837179		41.5			primary	PRJNA313910	Scaffold	2016-06-08
3370998	species	Bramus lutescens	GCA_001685075.1	Rodentia	2353188398	11648	242123	355225	58423		41.5		primary	primary	PRJNA305123	Scaffold	2016-07-14
9974	species	Manis javanica	GCA_001685135.1	Pholidota	2547379330	38922	204728	398997	80669		41		primary	primary	PRJNA256023	Scaffold	2016-07-14
9925	species	Capra hircus	GCA_015443085.1	Artiodactyla	2696218280	46208332	102383509	1531	1362	31	42.5			primary	PRJNA613503	Chromosome	2020-11-16
9691	species	Panthera pardus	GCA_001857705.1	Carnivora	2578002243	20993	21701857	265329	50376		41.5		primary	primary	PRJNA306701	Scaffold	2016-11-16
9622	species	Lycaon pictus	GCA_001887905.1	Carnivora	2358127109	5555	63240551	797754	802	40	41			primary	PRJNA304992	Chromosome	2016-12-01
9622	species	Lycaon pictus	GCA_040955705.1	Carnivora	2384012108	39426608	64477381	167	76	39	41.5	GCA_040955645.1	primary	primary	PRJNA1099604;PRJNA1102376;PRJNA1103212;PRJNA1103214	Chromosome	2024-08-01
89399	species	Rhinolophus sinicus	GCA_001888835.1	Chiroptera	2073344508	37803	3754400	182995	63439		40.5		primary	primary	PRJNA294852	Scaffold	2016-12-04
89399	species	Rhinolophus sinicus	GCA_036562045.1	Chiroptera	2036377185	42906106	166556632	740	454	18	40.5		primary	primary	PRJNA1048078	Chromosome	2024-06-26
186990	species	Hipposideros armiger	GCA_001890085.1	Chiroptera	2236564388	39863	2328177	128955	7570		41		primary	primary	PRJNA267039	Scaffold	2016-12-06
424585	species	Ailurus styani	GCA_002007465.1	Carnivora	2342939051	99577	2983736	69825	11589		41.5		primary	primary	PRJNA298932	Scaffold	2017-02-28
9606	species	Homo sapiens	GCA_016695395.2	Primates	2902197670	12076592	150534096	2165	949	23	41	GCA_016700455.2,GCA_012069685.1,GCA_012069705.1,GCA_012069725.1,GCA_012069735.1,GCA_012933705.1,GCA_012933715.1		primary	PRJNA489243;PRJNA533106;PRJNA562023;PRJNA562213	Chromosome	2021-01-19
9606	species	Homo sapiens	GCA_018466835.2	Primates	3031856628	112912087	133600428	87	78	13	41	GCA_018466845.2		primary	PRJNA723016;PRJNA727229;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018466855.2	Primates	3029726043	117283867	147886747	72	66	15	41	GCA_018466985.2		primary	PRJNA723018;PRJNA727233;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018467005.2	Primates	2934042468	102882194	135843703	75	59	14	41	GCA_018467015.2		primary	PRJNA723020;PRJNA727234;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018467155.2	Primates	3024486138	111402458	128175991	102	88	9	41	GCA_018467165.2		primary	PRJNA723023;PRJNA727235;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469405.2	Primates	3039819224	119353117	133185412	100	91	12	41	GCA_018469675.2		primary	PRJNA725606;PRJNA727241;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469415.2	Primates	3025321995	111551517	134294824	85	71	14	41	GCA_018469425.2		primary	PRJNA725603;PRJNA727236;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469665.2	Primates	3022209588	126989935	140089099	74	57	16	41	GCA_018469695.2		primary	PRJNA725610;PRJNA727244;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469685.2	Primates	3037723321	132508536	146264433	104	86	16	41	GCA_018469705.2		primary	PRJNA725608;PRJNA727242;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469865.2	Primates	3037322176	106560555	136686401	96	80	16	41	GCA_018469965.2		primary	PRJNA725612;PRJNA727245;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469875.2	Primates	3042937650	101903330	131913761	124	112	13	41	GCA_018469925.2		primary	PRJNA725855;PRJNA727246;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469935.2	Primates	3046045286	135844052	136054812	84	75	14	41	GCA_018470425.2		primary	PRJNA725859;PRJNA727250;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018469945.2	Primates	3055623940	96042229	137141014	161	134	13	41	GCA_018469955.2		primary	PRJNA725856;PRJNA727248;PRJNA730822;PRJNA730823	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018470435.2	Primates	2927481637	111191427	134682376	76	64	17	41	GCA_018470445.2		primary	PRJNA725862;PRJNA727252;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018470455.2	Primates	3038223051	91967322	140096138	129	111	15	41	GCA_018470465.2		primary	PRJNA725861;PRJNA727251;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471065.2	Primates	3033390826	133490652	136393325	83	69	15	41	GCA_018471085.2		primary	PRJNA726226;PRJNA727260;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471075.2	Primates	2934219507	106746823	134521685	94	80	14	41	GCA_018471345.2		primary	PRJNA726228;PRJNA727262;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471095.2	Primates	3052185434	109510415	140079229	91	72	12	41	GCA_018471105.2		primary	PRJNA726225;PRJNA727259;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471515.2	Primates	3029848475	111880916	146844925	92	75	17	41	GCA_018472595.2		primary	PRJNA726273;PRJNA727267;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471525.2	Primates	3029782018	126956616	134172392	105	91	12	41	GCA_018471535.2		primary	PRJNA726232;PRJNA727265;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018471545.2	Primates	3023430987	112193775	136727744	78	66	15	41	GCA_018471555.2		primary	PRJNA726231;PRJNA727263;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472565.2	Primates	3021393957	98753216	145910189	77	61	14	41	GCA_018472585.2		primary	PRJNA726271;PRJNA727266;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472575.2	Primates	2916144033	136121883	137559864	83	73	15	41	GCA_018472605.2,GCA_024586135.1		primary	PRJNA726274;PRJNA727268;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472685.2	Primates	3023814063	103013677	146779742	91	75	15	41	GCA_018472725.2		primary	PRJNA726277;PRJNA727269;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472695.2	Primates	3037998802	134785557	155602998	85	70	19	41	GCA_018472705.2		primary	PRJNA726174;PRJNA727254;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472765.3	Primates	3034840463	100805894	128532055	92	83	10	41	GCA_018472715.2		primary	PRJNA726279;PRJNA727270;PRJNA730822;PRJNA730823	Chromosome	2024-10-11
9606	species	Homo sapiens	GCA_018472825.2	Primates	3038725877	132560287	134971037	111	103	14	41	GCA_018472835.2		primary	PRJNA726178;PRJNA727256;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472845.2	Primates	3036541936	133960273	137222114	92	82	14	41	GCA_018472865.2		primary	PRJNA726175;PRJNA727255;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018472855.2	Primates	3052581172	91431363	134922011	170	134	12	41	GCA_018473305.2		primary	PRJNA726180;PRJNA727257;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018473295.2	Primates	3045612164	102389682	133807500	119	99	13	41	GCA_018473315.2		primary	PRJNA726182;PRJNA727258;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_018503245.2	Primates	3055461096	106244626	138279518	146	124	16	41	GCA_018503525.2,GCA_003086635.1		primary	PRJNA727344;PRJNA730822;PRJNA730823;PRJNA731875	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018503255.2	Primates	3031773023	97046940	133348541	116	96	11	41	GCA_018503285.2		primary	PRJNA727343;PRJNA730822;PRJNA730823;PRJNA731869	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018503265.2	Primates	3038833213	98523824	135069098	96	64	14	41	GCA_018503275.2,GCA_001524155.4,GCA_002008905.1,GCA_002884475.1,GCA_003709685.1		primary	PRJNA727340;PRJNA730822;PRJNA730823;PRJNA731866	Chromosome	2024-12-11
9606	species	Homo sapiens	GCA_018503575.2	Primates	3019047514	89367286	133707953	102	76	12	41	GCA_018503585.2,GCA_003574075.1,GCA_003709695.1		primary	PRJNA727346;PRJNA730822;PRJNA730823;PRJNA731877	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018504045.2	Primates	2919240460	107341909	133218714	111	94	12	41	GCA_018504375.2,GCA_018873775.2		primary	PRJNA727360;PRJNA730822;PRJNA730823;PRJNA731884	Chromosome	2024-12-11
9606	species	Homo sapiens	GCA_018504055.2	Primates	3028964752	123187761	135253577	103	91	14	41	GCA_018504085.2		primary	PRJNA727358;PRJNA730822;PRJNA730823;PRJNA731883	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018504065.2	Primates	3036416205	110993309	138300147	76	64	18	41	GCA_018504075.2		primary	PRJNA727349;PRJNA730822;PRJNA730823;PRJNA731878	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018504365.2	Primates	3031854471	105491724	133120182	136	120	12	41	GCA_018504645.2		primary	PRJNA727363;PRJNA730822;PRJNA730823;PRJNA731885	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018504625.2	Primates	3035733452	92194898	134544231	119	88	14	41	GCA_018504635.2		primary	PRJNA727366;PRJNA730822;PRJNA730823;PRJNA731888	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018504655.2	Primates	3047902479	97398880	135195836	108	83	9	41	GCA_018504665.2,GCA_010580585.1		primary	PRJNA727365;PRJNA730822;PRJNA730823;PRJNA731886	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018505825.2	Primates	3032667747	106726885	138680953	84	73	14	41	GCA_018505865.2		primary	PRJNA727418;PRJNA730822;PRJNA730823;PRJNA731889	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018505855.2	Primates	2959450968	97268550	133650875	125	106	11	41	GCA_018506125.2		primary	PRJNA727421;PRJNA730822;PRJNA730823;PRJNA731892	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018506155.2	Primates	2939964980	97914071	134316203	128	112	14	41	GCA_018506165.2		primary	PRJNA727423;PRJNA730822;PRJNA730823;PRJNA731893	Chromosome	2024-10-17
9606	species	Homo sapiens	GCA_018506945.2	Primates	2936560154	107334447	135360093	126	110	11	41	GCA_018506965.2		primary	PRJNA727428;PRJNA730822;PRJNA730823;PRJNA731895	Chromosome	2024-12-13
9606	species	Homo sapiens	GCA_018506955.2	Primates	3035753094	116107301	133285220	104	90	12	41	GCA_018506975.2		primary	PRJNA727432;PRJNA730822;PRJNA730823;PRJNA731896	Chromosome	2024-12-11
9606	species	Homo sapiens	GCA_018852585.2	Primates	3039211445	133325902	136921572	113	103	15	41	GCA_018852595.2		primary	PRJNA727416;PRJNA730822;PRJNA730823;PRJNA731902	Chromosome	2024-12-11
9606	species	Homo sapiens	GCA_018852605.3	Primates	2947895164	146786823	146786823	27	23	23	41	GCA_001542345.1,GCA_004796285.1,GCA_004796485.2,GCA_011064465.2,GCA_018398495.1,GCA_018398505.1,GCA_018398555.1,GCA_018398685.1,GCA_018852615.3,GCA_020881995.2,GCA_021950905.1,GCA_021951015.1		primary	PRJNA727430;PRJNA730822;PRJNA730823;PRJNA731901	Chromosome	2024-07-19
9606	species	Homo sapiens	GCA_041899965.1	Primates	3042936088	102955487	145222850	111	87	16	41	GCA_041900115.1		primary	PRJNA1152123;PRJNA1153514;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041899975.1	Primates	2940836153	98166087	136342499	89	73	11	41	GCA_041900135.1		primary	PRJNA1152122;PRJNA1153511;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041899985.1	Primates	2942439609	107407794	133997970	120	106	11	41	GCA_041900385.1		primary	PRJNA1152120;PRJNA1153509;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041899995.1	Primates	3047020924	108750579	134466608	97	83	11	41	GCA_041900235.1		primary	PRJNA1152117;PRJNA1153504;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041900015.1	Primates	3005458690	112087724	133559377	82	76	9	41	GCA_041900085.1		primary	PRJNA1152119;PRJNA1153508;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041900105.1	Primates	3039579738	92247016	107656395	120	100	9	41	GCA_041900165.1		primary	PRJNA1152118;PRJNA1153506;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041900145.1	Primates	2916291803	133732469	134368155	111	100	13	41	GCA_041900275.1		primary	PRJNA1152116;PRJNA1153499;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041900245.1	Primates	3034396854	103282266	135153932	88	71	13	41	GCA_041900255.1		primary	PRJNA1152115;PRJNA1153498;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_041900265.1	Primates	3051551634	135911756	154298688	102	90	14	41	GCA_041900365.1		primary	PRJNA1152124;PRJNA1153517;PRJNA730822;PRJNA730823	Chromosome	2024-09-11
9606	species	Homo sapiens	GCA_042026455.1	Primates	3053498592	114378716	135336959	125	104	12	41	GCA_042027495.1		primary	PRJNA1154033;PRJNA1156096;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042026465.1	Primates	3057551557	111735059	135329459	114	105	10	41	GCA_042027485.1		primary	PRJNA1154024;PRJNA1156098;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042026475.1	Primates	3026412175	133427943	137110937	88	78	12	41	GCA_042027135.1		primary	PRJNA1154103;PRJNA1156094;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042026525.1	Primates	3027120748	132654058	134039818	100	89	10	41	GCA_042027475.1		primary	PRJNA1154030;PRJNA1156097;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042026535.1	Primates	3041305379	118012399	139568241	79	63	12	41	GCA_042027445.1		primary	PRJNA1154105;PRJNA1156095;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027065.1	Primates	3035409281	135373843	135672165	87	76	13	41	GCA_042027505.1		primary	PRJNA1154028;PRJNA1156100;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027095.1	Primates	3028300905	111367101	146552655	96	82	14	41	GCA_042027545.1		primary	PRJNA1154027;PRJNA1156101;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027105.1	Primates	3030366186	105542541	133602223	114	99	9	41	GCA_042027455.1		primary	PRJNA1154029;PRJNA1156099;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027145.1	Primates	3041822242	122921261	137762049	63	49	18	41	GCA_042027595.1		primary	PRJNA1154026;PRJNA1156102;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027635.1	Primates	3042209544	98189854	111018164	118	101	11	41	GCA_042028475.1		primary	PRJNA1154023;PRJNA1156105;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027645.1	Primates	3040236151	112182633	135056423	88	74	16	41	GCA_042028645.1		primary	PRJNA1154014;PRJNA1156108;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027655.1	Primates	3033001767	122962790	133388926	118	94	11	41	GCA_042028705.1		primary	PRJNA1154015;PRJNA1156109;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027665.1	Primates	3057337446	103201472	143688517	101	82	16	41	GCA_042028275.1		primary	PRJNA1154025;PRJNA1156103;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042027765.1	Primates	3033897226	135217153	146068781	109	95	13	41	GCA_042028635.1		primary	PRJNA1154013;PRJNA1156107;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028025.1	Primates	3039148060	103265692	134334521	131	116	9	41	GCA_042028725.1		primary	PRJNA1154016;PRJNA1156110;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028065.1	Primates	3026836399	133639950	146107598	88	72	15	41	GCA_042028775.1		primary	PRJNA1154022;PRJNA1156111;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028145.1	Primates	3033429154	128806727	143670156	108	94	14	41	GCA_042028845.1		primary	PRJNA1154019;PRJNA1156114;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028155.1	Primates	3032824460	103362516	134231696	90	71	15	41	GCA_042028805.1		primary	PRJNA1154018;PRJNA1156113;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028165.1	Primates	3033865973	107606467	133337808	98	80	12	41	GCA_042028795.1		primary	PRJNA1154017;PRJNA1156112;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028835.1	Primates	2915362507	133429102	135521074	107	93	12	41	GCA_042028935.1		primary	PRJNA1154021;PRJNA1156150;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028875.1	Primates	3029858464	122374351	136413511	88	76	10	41	GCA_042029925.1		primary	PRJNA1154037;PRJNA1156118;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028895.1	Primates	3036229640	134368275	154316515	73	62	12	41	GCA_042029915.1		primary	PRJNA1154038;PRJNA1156117;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028945.1	Primates	3058096967	112305080	135357399	112	98	12	41	GCA_042029955.1		primary	PRJNA1154056;PRJNA1156119;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042028975.1	Primates	3031991793	111207802	133932905	83	74	11	41	GCA_042029935.1		primary	PRJNA1154035;PRJNA1156116;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029385.1	Primates	3027932758	137661311	144520206	92	82	11	41	GCA_042030015.1		primary	PRJNA1154059;PRJNA1156120;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029485.1	Primates	3025764950	134067740	137540951	74	69	16	41	GCA_042030055.1		primary	PRJNA1154064;PRJNA1156124;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029495.1	Primates	3037116985	134010116	136857623	77	65	10	41	GCA_042030045.1		primary	PRJNA1154061;PRJNA1156122;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029535.1	Primates	3036076764	96701097	132703527	117	100	12	41	GCA_042030035.1		primary	PRJNA1154062;PRJNA1156123;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029545.1	Primates	3038126278	98811830	135595487	107	96	10	41	GCA_042030025.1		primary	PRJNA1154058;PRJNA1156121;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029645.1	Primates	3031314152	103264327	136039179	92	79	16	41	GCA_042030125.1		primary	PRJNA1154045;PRJNA1156125;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042029905.1	Primates	3034593747	133531697	137169833	68	59	17	41	GCA_042030115.1		primary	PRJNA1154044;PRJNA1156126;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030135.1	Primates	2949481628	106533774	136150118	90	75	12	41	GCA_042030175.1		primary	PRJNA1154043;PRJNA1156162;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030185.1	Primates	3034532460	103331747	129552994	95	83	11	41	GCA_042030215.1		primary	PRJNA1154042;PRJNA1156128;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030225.1	Primates	3051460281	98399380	110847098	105	89	11	41	GCA_042031155.1		primary	PRJNA1154111;PRJNA1156704;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030255.1	Primates	3027354163	111307783	134227781	102	83	11	41	GCA_042031165.1		primary	PRJNA1154066;PRJNA1156703;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030595.1	Primates	3025956184	97242840	133624777	89	77	14	41	GCA_042031205.1		primary	PRJNA1154084;PRJNA1156705;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030605.1	Primates	3041527965	96619145	110597748	96	78	12	41	GCA_042031275.1		primary	PRJNA1154097;PRJNA1156709;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030635.1	Primates	3042975522	119387471	133648505	87	78	15	41	GCA_042031175.1		primary	PRJNA1154098;PRJNA1156706;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030695.1	Primates	3042875448	105215903	133552631	105	93	10	41	GCA_042031255.1		primary	PRJNA1154106;PRJNA1156707;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030705.1	Primates	3045477063	135893483	146275380	71	60	16	41	GCA_042031265.1		primary	PRJNA1154068;PRJNA1156708;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042030975.1	Primates	3032434283	135094631	147832173	97	77	16	41	GCA_042031325.1		primary	PRJNA1154076;PRJNA1156710;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031315.1	Primates	2935934041	110666499	110932151	90	76	7	41	GCA_042031405.1		primary	PRJNA1154089;PRJNA1156733;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031355.1	Primates	3038043089	133294904	136513831	87	73	15	41	GCA_042032445.1		primary	PRJNA1154077;PRJNA1156712;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031415.1	Primates	3027045573	102308763	122061971	113	92	13	41	GCA_042032395.1		primary	PRJNA1154071;PRJNA1156716;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031485.1	Primates	3040582064	101134065	134494821	119	98	13	41	GCA_042032345.1		primary	PRJNA1154075;PRJNA1156713;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031775.1	Primates	3026253502	134304874	145640313	93	83	15	41	GCA_042032465.1		primary	PRJNA1154067;PRJNA1156717;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031805.1	Primates	3039435323	107506565	136434176	85	67	15	41	GCA_042032555.1		primary	PRJNA1154080;PRJNA1156721;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031845.1	Primates	3056560985	134484557	134609686	80	73	17	41	GCA_042032535.1		primary	PRJNA1154100;PRJNA1156720;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031945.1	Primates	3038686895	111420198	134147720	114	98	15	41	GCA_042032525.1		primary	PRJNA1154091;PRJNA1156719;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042031955.1	Primates	3031354060	111995602	134892869	112	97	12	41	GCA_042032545.1		primary	PRJNA1154078;PRJNA1156722;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042032115.1	Primates	3033776997	134846101	135478579	83	72	14	41	GCA_042032565.1		primary	PRJNA1154070;PRJNA1156723;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042032335.1	Primates	3025522757	127612055	130822804	110	91	12	41	GCA_042032625.1		primary	PRJNA1154088;PRJNA1156724;PRJNA730822;PRJNA730823	Chromosome	2024-09-19
9606	species	Homo sapiens	GCA_042034105.1	Primates	3035013749	95048477	133984953	134	105	12	41	GCA_042034215.1		primary	PRJNA1154012;PRJNA1156952;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
9606	species	Homo sapiens	GCA_042034145.1	Primates	3037284404	111508531	134321373	101	90	12	41	GCA_042034285.1		primary	PRJNA1154087;PRJNA1156953;PRJNA730822;PRJNA730823	Chromosome	2024-09-20
